X1,X2,X3,X4,X5,X6,X7,X8,X9,W,Y
2.977517941154907,1.7494547413051793,-2.0750229457219658,0.9057689993815082,1,yes,1,D,-7.664665271838409,1,0
1.5994124096311666,-0.28607299681629417,1.4402981790924283,2.8414491242155266,1,no,2,B,1.5731848562550104,1,0
-3.4556201056088276,-0.4845651322211443,-1.420109908889192,1.6098710856301268,1,no,1,D,6.6309047419187115,0,0
-0.018746858353332518,-2.653318559261479,0.20243636028178624,2.3206446616891965,0,no,1,C,0.01065440770462272,1,1
1.389349474485149,-0.00828462937293584,-2.912550225087482,4.088035470230883,0,no,1,C,-4.72722552688178,1,0
-1.6101602633835057,-0.31963136376429824,2.51248204859931,3.0440389932636407,1,no,0,B,-3.2207052571574732,0,0
0.5937019544213399,-0.53662936223473,2.404289124702073,4.39723438140951,1,no,1,A,1.1624845046726617,0,1
0.24272188235605563,0.3154026684256969,-2.7994714342419327,0.6485876039450497,0,no,0,B,-0.7883866758692821,1,1
0.009595931289243732,0.42105071625547846,2.7416960176507006,2.50401300987429,1,no,1,C,0.010873679389626028,0,0
-0.3904179397715956,-1.0656029804488336,-2.176744071863541,1.3718564018265889,0,no,0,D,1.0246235500536005,0,1
0.9682759967739817,-0.886239669955473,-1.297029882252325,3.146494927599468,1,yes,0,A,-1.714550091401926,0,1
2.6900733473169316,-0.4757334926833952,0.6364991061529732,2.1108524016653276,0,no,2,D,0.3803616862431269,1,0
-2.1579524420268976,0.6896823102014212,2.665350816318253,1.8364757240251073,1,no,0,A,-4.654553009971074,0,0
2.299290737870246,0.5611921760332811,2.1164132466557097,0.6916310211385361,0,yes,2,A,3.681766100165754,1,0
0.5112325126633616,-1.3055485097805806,-2.9864445988889186,3.7248847188013685,1,yes,2,D,-1.8138408068813285,0,0
0.9953579616306404,-1.1194752615996189,0.12735616332175725,1.4861405751806986,0,no,2,B,-0.3283649477071919,0,1
-2.5415198090308304,0.7368373912295207,0.3122257995873996,1.9929846676326033,1,no,0,C,0.4956321258494743,0,0
0.3021752464782753,1.5746340731042836,-0.08773551802374158,4.204291990010439,0,no,0,B,-0.1606101452349041,0,0
3.319525651220328,-0.03107508846786004,1.6088049243865337,0.33022638233224144,1,no,1,B,3.746072149881474,1,0
-2.4145171270522736,-0.6834466274652374,-2.0356994812465796,2.384091115442244,1,no,2,A,6.11330897186576,0,0
-4.422334876574863,1.095629698519445,1.587362702033273,5.498873924052331,1,yes,2,C,-4.789665167326437,0,0
-3.8982989637198346,-0.309576637220662,-2.8751412122876028,0.9866541153830451,0,no,0,C,13.13945758473935,0,0
0.5949509734897495,0.7257522247990231,-2.188738929785299,1.1468250605106562,0,no,2,D,-1.636601718104905,1,1
5.332949075586234,1.5490716333717869,-2.3023618955898613,2.233901591445016,0,no,1,D,-14.97717182892115,1,0
2.5126500283454134,0.6300798224934151,-1.1406144930598245,0.3771587439721885,1,no,1,C,-4.09435071122451,1,0
3.7400969696324564,0.07349323700188944,1.0287158712720164,1.2897144415444157,0,yes,0,D,1.9605701451274213,1,0
0.22170438652340335,0.7322713538852552,-0.17262133049991535,3.6104998434973976,1,no,1,C,-0.1918275147191776,0,1
3.126014931479664,-0.6425753924333545,1.8970097882761614,1.563461669194268,1,no,0,D,4.374349669246094,1,0
-0.6065289398515308,-0.17809317531243007,-1.2624792988166786,0.6944262254730991,0,no,0,B,1.097292495122812,1,1
1.3711662414335004,-0.5739545594102069,1.3987558656760237,1.6635843499684435,0,no,2,B,1.275690937124797,1,0
-0.5977394054282363,-0.20437531566217204,1.2157341315314776,2.322812531057106,1,no,0,C,-0.349913408776101,1,1
-1.2282922961932419,-0.4864951001088207,-1.0345831424194618,1.27301887360618,0,no,0,B,1.9205840246305497,1,1
0.296744770497398,-0.18577532395900828,-0.9921148253636654,4.08831276866607,1,no,2,C,-0.46868309744578374,0,1
-1.0646859123212453,-0.38053641675867705,2.868348474099113,5.8568006601233185,0,no,1,B,-2.5194138523235496,0,1
2.9258347555393156,0.0889776353222905,0.7474926704121145,2.1752419811153003,1,no,1,B,0.7581872257848745,1,0
0.4360629488803436,0.06367166142477786,2.7018811481971525,1.0892422378944722,1,no,0,B,0.942654157909076,1,0
0.8948967390066429,0.29634710809428044,1.6048539037229324,0.8675763885659984,0,no,1,A,1.0101582965662428,1,0
-0.7549688571253705,1.4027711194838541,1.9500555192886413,2.323331926885414,1,no,0,B,-1.0618118357983775,0,0
2.8095573935995732,-1.5468625676023853,-0.5601581891600302,3.1634915471148823,0,no,0,B,-3.033960100541516,1,1
-1.6367335639313694,1.2956185848026505,-0.29214953147211453,1.4130549025761934,0,no,0,C,1.3002903845117717,0,0
1.476322629432171,-0.2372504457468327,-0.5962102358299584,1.2269373101737833,0,no,2,C,-1.5823510859336132,1,1
-0.7845734006534788,-1.2323462066022715,2.9708289620313515,0.732507500025237,1,no,1,C,-1.9171353690406632,1,0
-2.10063685276008,-0.1724197671774095,-1.9346149443726641,0.853280980850845,0,no,2,A,5.123922718654044,0,0
-1.0941912808746388,0.09183837492938327,2.7755814181671017,0.7892822169467317,0,no,1,C,-2.4904042969881734,1,1
-1.7991204882098228,1.0675584570477854,-0.4844983784453625,2.343004402321415,0,no,2,B,1.8366267449918678,0,0
-0.475606378810395,-1.0616344482718332,-0.4556853206940077,0.8983875785764902,1,no,2,B,0.45309852944732404,1,0
-0.7583406441038454,0.21734820797221702,-0.22110678163592468,2.5030223140764174,0,no,0,A,0.4961493200869863,0,1
0.6980331981281447,0.11781950435342614,-0.7576611070565082,2.9557573294745185,0,no,0,D,-0.892680814446782,0,1
1.2637197870177015,-1.68411089296333,-0.20695139896493409,0.5569145527435062,1,no,0,C,-0.8886875041680726,1,0
-0.3296417175381551,-1.1857552653505647,-2.788990431175171,2.863883311596253,1,no,2,D,1.095347210632429,0,0
-0.05792609410102025,0.6001020056275471,-2.494363981608926,1.9495864265902727,0,yes,0,C,0.16552553336645467,0,1
0.6464342916067769,0.6955672553748646,1.3951241888517005,2.158660978067954,0,no,1,B,0.5813625784380307,1,1
-1.2072063031293778,1.0877108600968604,0.8171999629972051,1.2666192627053345,0,no,2,A,-0.388306880496217,0,0
1.5834939435034912,0.5338217156453108,-2.8325532668308044,5.098431145723333,0,no,0,B,-5.250177427627955,0,0
1.8832717673555943,0.3952120129351584,-1.1989796410560805,2.400955617362597,1,no,1,A,-3.2350188998357274,1,0
0.45522050173784984,0.12286752936260395,-1.674884875026687,4.041555314726132,0,no,0,D,-0.9923879744166598,0,0
5.354720180649697,1.2091016420933416,-2.669880039958799,0.9537700003526661,0,no,2,D,-17.018509891980628,1,0
2.0515005508380515,-0.8430661010803197,0.13947642466975108,0.5982500015084357,1,no,1,C,-0.7750284675980875,1,0
-0.2510488775920288,-0.14189358101621208,-0.5017820562323392,1.2580500482873958,0,no,0,D,0.26327448398749015,0,0
-0.8098600999313182,0.3853541380984869,-2.7106875010465776,0.85633454703614,1,no,1,D,2.5861964644476045,0,0
-0.519175307460242,-1.5774943085916198,0.43442709317765615,1.187338932705206,1,no,1,D,0.0647203108174862,0,0
-1.1218999257702897,1.3109436402150754,1.8210999040642584,0.519303163806457,1,no,2,D,-1.4803330750312869,1,1
